"","County","County.Name","Election.District...Precinct","Congressional","Legislative","Office.Name","Office.District","Party","Winner","Early.Votes","Election.Night.Votes","Mail.In.Ballot.1.Votes","Provisional.Votes","Mail.In.Ballot.2.Votes","mail2","full_votes","Gabe Albornoz","Brandy H. M. Brooks","Dana E. Gassaway","Evan Glass","Scott Evan Goldberg","Tom Hucker","Will Jawando","Laurie-Anne Sayles"
"1938",16,"Montgomery County","013-054",8,"19","County Council At Large","16","DEM","Y",50,96,227,12,76,76,461,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1939",16,"Montgomery County","013-054",8,"19","County Council At Large","16","DEM","Y",57,86,207,16,70,70,436,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1940",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","Y",11,45,18,7,13,13,94,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1941",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","",11,37,12,4,10,10,74,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1942",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","",13,31,6,5,8,8,63,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1943",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","Y",10,51,26,5,12,12,104,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1944",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","",6,28,12,3,6,6,55,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1945",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","",9,30,24,3,7,7,73,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1946",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","Y",12,56,23,5,15,15,111,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1947",16,"Montgomery County","013-055",8,"19","County Council At Large","16","DEM","Y",12,46,27,5,12,12,102,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1948",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","Y",56,104,94,11,68,68,333,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1949",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","",50,89,39,12,27,27,217,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1950",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","",31,66,32,12,11,11,152,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1951",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","Y",72,95,103,8,65,65,343,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1952",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","",41,59,47,7,39,39,193,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1953",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","",53,72,42,7,51,51,225,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1954",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","Y",76,125,117,19,70,70,407,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1955",16,"Montgomery County","013-056",8,"19","County Council At Large","16","DEM","Y",63,106,87,16,51,51,323,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1956",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","Y",8,32,21,5,9,9,75,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1957",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","",9,32,9,4,1,1,55,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1958",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","",4,17,7,2,2,2,32,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1959",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","Y",13,39,30,5,12,12,99,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1960",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","",9,26,17,2,6,6,60,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1961",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","",6,22,16,3,4,4,51,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1962",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","Y",14,34,26,4,6,6,84,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1963",16,"Montgomery County","013-057",8,"19","County Council At Large","16","DEM","Y",11,22,16,2,4,4,55,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1964",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","Y",90,235,205,17,55,55,602,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1965",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","",38,102,77,11,28,28,256,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1966",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","",22,65,43,9,12,12,151,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1967",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","Y",114,281,230,28,66,66,719,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1968",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","",46,151,115,13,36,36,361,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1969",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","",68,149,152,18,48,48,435,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1970",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","Y",104,290,214,30,59,59,697,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
"1971",16,"Montgomery County","013-058",8,"18","County Council At Large","16","DEM","Y",57,191,152,18,48,48,466,NA,NA,NA,NA,NA,NA,NA,"Laurie-Anne Sayles"
"1972",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","Y",42,108,54,9,77,77,290,"Gabe Albornoz",NA,NA,NA,NA,NA,NA,NA
"1973",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","",20,51,19,3,26,26,119,NA,"Brandy H. M. Brooks",NA,NA,NA,NA,NA,NA
"1974",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","",6,42,12,1,14,14,75,NA,NA,"Dana E. Gassaway",NA,NA,NA,NA,NA
"1975",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","Y",55,110,52,11,80,80,308,NA,NA,NA,"Evan Glass",NA,NA,NA,NA
"1976",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","",19,94,21,5,44,44,183,NA,NA,NA,NA,"Scott Evan Goldberg",NA,NA,NA
"1977",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","",24,74,33,3,33,33,167,NA,NA,NA,NA,NA,"Tom Hucker",NA,NA
"1978",16,"Montgomery County","013-059",8,"18","County Council At Large","16","DEM","Y",52,125,54,9,79,79,319,NA,NA,NA,NA,NA,NA,"Will Jawando",NA
